Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
DISABILITY,en,surfers,0.04,0.25,unspecified,neutral
DISABILITY,en,rehabilitation patients,0.04,0.25,unspecified,neutral
DISABILITY,en,polio survivors,0.04,0.25,hero,positive
DISABILITY,en,Paralympians,0.04,0.25,expert,positive
DISABILITY,en,Girls,0.04,0.25,hero,positive
DISABILITY,en,Polio survivor,0.04,0.25,hero,positive
DISABILITY,en,Paralympians (disabled athletes),0.04,0.25,expert,positive
DISABILITY,en,former Paralympian,0.04,0.25,expert,positive
DISABILITY,en,kids,0.04,0.25,other,positive
DISABILITY,en,youth/adolescents,0.04,0.25,hero,positive
DISABILITY,en,Hispanic/Latino (implied by name Mateo),0.04,0.25,unspecified,neutral
DISABILITY,en,Women/girls,0.04,0.25,hero,positive
DISABILITY,en,Teenagers/adolescents,0.04,0.25,hero,positive
DISABILITY,en,Deaf people,0.04,0.25,hero,positive
DISABILITY,en,Blind/visually impaired people,0.04,0.25,hero,positive
DISABILITY,en,Musicians,0.04,0.25,hero,positive
DISABILITY,en,visually impaired,0.04,0.5,hero,positive
DISABILITY,en,people with spinal muscular atrophy,0.04,0.25,hero,positive
DISABILITY,en,young adults (18+),0.04,0.25,hero,positive
DISABILITY,en,Women (female),0.04,0.25,hero,positive
DISABILITY,en,Wheelchair users,0.04,0.25,hero,positive
DISABILITY,en,People with spinal muscular atrophy,0.04,0.25,hero,positive
DISABILITY,en,Young adults (18-year-olds),0.04,0.25,hero,positive
DISABILITY,en,Children (kids),0.04,0.25,bystander,positive
DISABILITY,en,"family (parents, grandfather)",0.04,0.25,supportive bystander,positive
DISABILITY,en,coastal town residents,0.04,0.25,bystander/curious onlookers,neutral/positive
DISABILITY,en,engineers,0.04,0.25,expert/supportive,positive
DISABILITY,en,kids with disabilities,0.04,0.25,beneficiary,positive
DISABILITY,en,amputee,0.04,0.5,hero,positive
DISABILITY,en,adult,0.04,0.25,hero,positive
DISABILITY,en,Adult,0.04,0.25,hero,positive
DISABILITY,en,Disabled (amputee/limb loss),0.04,0.25,hero,positive
DISABILITY,en,People with depression/mental health condition,0.04,0.25,victim,negative
DISABILITY,en,Physical therapy patients/rehabilitation patients,0.04,0.25,other,neutral
DISABILITY,en,Healthcare workers (physical therapist),0.04,0.25,expert,positive
DISABILITY,en,Letter carrier/postal worker,0.04,0.25,other,neutral
DISABILITY,en,Mother (female parent),0.04,0.25,bystander,positive
DISABILITY,en,Marathon runners,0.04,0.25,bystander,neutral
DISABILITY,en,Charity bike ride participants/cyclists,0.04,0.25,bystander,positive
DISABILITY,en,physical therapy patients,0.04,0.25,hero,positive
DISABILITY,en,medical professionals,0.04,0.25,expert/hero,positive
DISABILITY,en,adolescent/youth,0.04,0.25,hero,positive
DISABILITY,en,hearing impaired,0.04,0.25,hero,positive
DISABILITY,en,swimmers,0.04,0.5,other,neutral
DISABILITY,en,Mr. Patel (South Asian/Indian-sounding name; inferred ethnicity),0.04,0.25,expert,positive
DISABILITY,en,family (mother),0.04,0.25,unspecified,neutral
DISABILITY,en,coach (Mr. Patel),0.04,0.25,expert/supporter,positive
DISABILITY,en,townspeople,0.04,0.25,unspecified,neutral
DISABILITY,en,siblings/family members,0.04,0.25,hero,positive
DISABILITY,en,"Disabled (paralyzed legs, wheelchair user)",0.04,0.25,hero,positive
DISABILITY,en,Athletes (adaptive kayakers/participants/volunteers),0.04,0.25,bystander,positive
DISABILITY,en,adaptive sports participants,0.04,0.25,hero,positive
DISABILITY,en,youth with disabilities,0.04,0.5,beneficiary,positive
DISABILITY,en,father (male parent),0.04,0.25,bystander,neutral
DISABILITY,en,adaptive surf coach (coach/instructor),0.04,0.25,expert,positive
DISABILITY,en,cochlear implant users,0.04,0.25,hero,positive
DISABILITY,en,athletes with disabilities,0.04,0.25,hero,positive
DISABILITY,en,Young adult,0.04,0.25,hero,positive
DISABILITY,en,Student-athletes,0.04,0.25,other,neutral
DISABILITY,en,Athletes,0.04,0.25,other,neutral
DISABILITY,en,defenders,0.04,0.25,other,neutral
DISABILITY,en,Asian (implied by surname Yang),0.04,0.25,hero,positive
DISABILITY,en,hearing people,0.04,0.25,bystander,neutral
DISABILITY,en,sighted people,0.04,0.25,unspecified,neutral
DISABILITY,en,Disabled (person with a disability),0.04,0.25,hero,positive
DISABILITY,en,Hearing,0.04,0.25,bystander,neutral
DISABILITY,en,Blind,0.04,0.25,bystander,neutral
DISABILITY,en,Sighted,0.04,0.25,bystander,neutral
DISABILITY,en,Female (woman/girl),0.04,0.25,hero,positive
DISABILITY,en,Scientists,0.04,0.25,bystander,positive
DISABILITY,en,Teachers,0.04,0.25,bystander,neutral
DISABILITY,en,Asian (inferred from surname 'Yang'),0.04,0.25,unspecified,neutral
DISABILITY,en,young adult (inferred age 16+),0.04,0.25,unspecified,neutral
DISABILITY,en,Asian,0.04,0.25,hero,positive
DISABILITY,en,youth/young adult,0.04,0.25,hero,positive
DISABILITY,en,Teenager (high school student),0.04,0.25,hero,positive
DISABILITY,en,Young adult (implied by competing independently),0.04,0.25,hero,positive
DISABILITY,en,Female (sister Maya),0.04,0.25,hero,positive
DISABILITY,en,young adults,0.04,0.25,hero,positive
DISABILITY,en,Woman/female,0.04,0.25,hero,positive
DISABILITY,en,Teenager (17-year-old),0.04,0.25,hero,positive
DISABILITY,en,Disabled (paralyzed from the waist down; wheelchair user),0.04,0.25,hero,positive
DISABILITY,en,Amputee (prosthetic leg user),0.04,0.25,expert,positive
DISABILITY,en,Child (little girl),0.04,0.25,bystander,positive
DISABILITY,en,Family members (mother),0.04,0.25,bystander,positive
DISABILITY,en,Athletes (adaptive surfers),0.04,0.25,other,positive
DISABILITY,en,survivor,0.04,0.25,unspecified,neutral
DISABILITY,en,Latino/Hispanic (implied by surname Mendoza),0.04,0.5,unspecified,neutral
DISABILITY,en,People with spina bifida,0.04,0.25,hero,positive
DISABILITY,en,artist,0.04,0.25,hero,positive
DISABILITY,en,city officials,0.04,0.25,bystander,neutral
DISABILITY,en,welding shop workers,0.04,0.25,other,neutral
DISABILITY,en,children/youth,0.04,0.25,hero,positive
DISABILITY,en,Black people (implied by name Jalen),0.04,0.25,hero,positive
DISABILITY,en,child/adolescent (middle school student),0.04,0.25,hero,positive
DISABILITY,en,Ms. Kim (likely Korean/East Asian surname; ethnicity not explicit),0.04,0.25,expert,positive
DISABILITY,en,Asian (inferred from Ms. Kim),0.04,0.25,expert/hero,positive
DISABILITY,en,Latina/Hispanic,0.04,0.25,hero,positive
DISABILITY,en,Child (age 12),0.04,0.25,victim,neutral
DISABILITY,en,Young adult (age 22),0.04,0.25,hero,positive
DISABILITY,en,Deaf/Hard of hearing,0.04,0.25,hero,positive
DISABILITY,en,Family members (parents),0.04,0.25,bystander,neutral
DISABILITY,en,Mentors,0.04,0.25,expert,positive
DISABILITY,en,Critic,0.04,0.25,expert,positive
DISABILITY,en,Pianist/Musician,0.04,0.25,hero,positive
DISABILITY,en,hard of hearing,0.04,0.25,unspecified,neutral
DISABILITY,en,Latino/Hispanic (inferred from surname Torres),0.04,0.25,unspecified,neutral
DISABILITY,en,young adult (age 22),0.04,0.25,unspecified,neutral
DISABILITY,en,Paralyzed (spinal cord injury),0.04,0.25,victim,neutral
DISABILITY,en,opposing teams,0.04,0.25,other,neutral
DISABILITY,en,colleges,0.04,0.25,other,neutral
DISABILITY,en,kids in wheelchairs,0.04,0.25,hero,positive
DISABILITY,en,families,0.04,0.25,unspecified,neutral
DISABILITY,es,disabled,1.0,0.45,hero,positive
DISABILITY,es,family,0.96,0.25,hero,positive
DISABILITY,es,disabled people,0.88,0.25,hero,positive
DISABILITY,es,community,0.84,0.25,hero,positive
DISABILITY,es,women,0.76,0.303,hero,positive
DISABILITY,es,female,0.76,0.303,hero,positive
DISABILITY,es,neighbors,0.6,0.25,hero,positive
DISABILITY,es,wheelchair users,0.56,0.25,hero,positive
DISABILITY,es,teachers,0.56,0.321,hero,positive
DISABILITY,es,Child,0.52,0.25,hero,positive
DISABILITY,es,Teachers,0.48,0.25,bystander,positive
DISABILITY,es,people with cerebral palsy,0.44,0.25,hero,positive
DISABILITY,es,children,0.44,0.455,bystander,neutral
DISABILITY,es,child,0.44,0.25,hero,positive
DISABILITY,es,girls,0.36,0.25,hero,positive
DISABILITY,es,Wheelchair user,0.36,0.25,hero,positive
DISABILITY,es,Students,0.32,0.25,bystander,neutral
DISABILITY,es,rural community members,0.28,0.25,hero,positive
DISABILITY,es,Disabled (cerebral palsy),0.28,0.25,hero,positive
DISABILITY,es,Community members,0.28,0.25,hero,positive
DISABILITY,es,classmates,0.24,0.25,hero,positive
DISABILITY,es,students,0.24,0.25,unspecified,neutral
DISABILITY,es,youth,0.2,0.25,hero,positive
DISABILITY,es,Women (female),0.2,0.25,hero,positive
DISABILITY,es,people with motor disabilities,0.2,0.25,hero,positive
DISABILITY,es,Children,0.2,0.25,bystander,positive
DISABILITY,es,Neighbors/community members,0.2,0.25,bystander,positive
DISABILITY,es,mother,0.16,0.25,hero,positive
DISABILITY,es,visually impaired,0.16,0.312,hero,positive
DISABILITY,es,community members,0.16,0.25,hero,positive
DISABILITY,es,Female,0.16,0.25,hero,positive
DISABILITY,es,Disabled,0.16,0.25,hero,positive
DISABILITY,es,male,0.16,0.5,hero,positive
DISABILITY,es,Male,0.16,0.25,hero,positive
DISABILITY,es,Community/neighbors,0.16,0.25,hero,positive
DISABILITY,es,Disabled (physical/mobility disability),0.16,0.25,hero,positive
DISABILITY,es,Woman/girl,0.16,0.25,hero,positive
DISABILITY,es,volunteers,0.16,0.25,hero,positive
DISABILITY,es,sister,0.16,0.25,hero,positive
DISABILITY,es,friends,0.16,0.25,hero,positive
DISABILITY,es,school community,0.16,0.25,hero,positive
DISABILITY,es,Female (woman/girl),0.12,0.25,hero,positive
DISABILITY,es,Student,0.12,0.25,hero,positive
DISABILITY,es,Person with cerebral palsy,0.12,0.25,hero,positive
DISABILITY,es,youth/adolescents,0.12,0.25,hero,positive
DISABILITY,es,teacher,0.12,0.25,hero,positive
DISABILITY,es,Girls,0.12,0.25,hero,positive
DISABILITY,es,Parents,0.12,0.25,hero,positive
DISABILITY,es,person with disability (cerebral palsy),0.12,0.25,hero,positive
DISABILITY,es,Neighbors,0.12,0.25,hero,positive
DISABILITY,es,Family members,0.12,0.25,hero,positive
DISABILITY,es,person with cerebral palsy,0.08,0.25,hero,positive
DISABILITY,es,school,0.08,0.25,bystander,positive
DISABILITY,es,Students/children,0.08,0.25,bystander,neutral
DISABILITY,es,rural community,0.08,0.25,hero,positive
DISABILITY,es,person with disability,0.08,0.25,hero,positive
DISABILITY,es,siblings,0.08,0.25,hero,positive
DISABILITY,es,Teacher,0.08,0.25,hero,positive
DISABILITY,es,Volunteers,0.08,0.25,other,positive
DISABILITY,es,young people,0.08,0.375,hero,positive
DISABILITY,es,Students/schoolchildren,0.08,0.25,other,neutral
DISABILITY,es,Teachers/educators,0.08,0.25,expert,positive
DISABILITY,es,university students,0.08,0.25,other,positive
DISABILITY,es,Women,0.08,0.25,hero,positive
DISABILITY,es,People with speech impairments,0.08,0.25,hero,positive
DISABILITY,es,Mother,0.08,0.25,other,positive
DISABILITY,es,Friends,0.08,0.25,hero,positive
DISABILITY,es,children/youth,0.08,0.25,hero,positive
DISABILITY,es,parents,0.08,0.25,hero,positive
DISABILITY,es,people with visual impairment,0.04,0.25,other,neutral
DISABILITY,es,Disabled (visual impairment/blindness; Braille user),0.04,0.25,other,positive
DISABILITY,es,"Parents (mother, father)",0.04,0.25,hero,positive
DISABILITY,es,Rural community (small coastal town),0.04,0.25,hero,positive
DISABILITY,es,Friend (best friend),0.04,0.25,hero,positive
DISABILITY,es,Baker,0.04,0.25,hero,positive
DISABILITY,es,Bus driver,0.04,0.25,hero,positive
DISABILITY,es,person with visual impairment,0.04,0.25,other,neutral
DISABILITY,es,father,0.04,0.25,hero,positive
DISABILITY,es,baker,0.04,0.25,hero,positive
DISABILITY,es,bus driver,0.04,0.25,hero,positive
DISABILITY,es,Sign language user,0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, father, sister)",0.04,0.25,hero,positive
DISABILITY,es,disabled (person with cerebral palsy),0.04,0.25,hero,positive
DISABILITY,es,"family (mother, father, sister)",0.04,0.25,hero,positive
DISABILITY,es,Teenagers/adolescents,0.04,0.25,hero,positive
DISABILITY,es,Visually disabled / blind (congenital visual disability),0.04,0.25,hero,positive
DISABILITY,es,Rural community / small-town residents,0.04,0.25,bystander,positive
DISABILITY,es,Disabled (mobility impairment / wheelchair user),0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, siblings)",0.04,0.25,other,positive
DISABILITY,es,Students/classmates,0.04,0.25,bystander,positive
DISABILITY,es,Mayor (female),0.04,0.25,other,positive
DISABILITY,es,local government,0.04,0.25,hero,positive
DISABILITY,es,Disabled (mobility impairment),0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, father, younger brother)",0.04,0.25,hero,positive
DISABILITY,es,Children with disabilities,0.04,0.25,victim,positive
DISABILITY,es,Children without disabilities,0.04,0.25,other,neutral
DISABILITY,es,Adolescent,0.04,0.25,hero,positive
DISABILITY,es,Family members (mother),0.04,0.25,hero,positive
DISABILITY,es,Coaches/trainers,0.04,0.25,other,neutral
DISABILITY,es,Athletes (adaptive sports participants),0.04,0.25,hero,positive
DISABILITY,es,trainers/coaches,0.04,0.25,"bystander/other (initially), then support","neutral (initially), then positive"
DISABILITY,es,Woman/girl (female),0.04,0.25,hero,positive
DISABILITY,es,Teenager/adolescent,0.04,0.25,hero,positive
DISABILITY,es,Disabled people,0.04,0.25,hero,positive
DISABILITY,es,People with cerebral palsy,0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, grandfather)",0.04,0.25,other,positive
DISABILITY,es,Community/town residents,0.04,0.25,bystander,neutral
DISABILITY,es,Runners/athletes,0.04,0.25,other,positive
DISABILITY,es,participants,0.04,0.25,bystander,positive
DISABILITY,es,women/girls,0.04,0.25,hero,positive
DISABILITY,es,Female (girl/woman),0.04,0.25,role: hero,sentiment: positive
DISABILITY,es,Youth (young person),0.04,0.25,role: hero,sentiment: positive
DISABILITY,es,Disabled (motor disability / mobility impairment),0.04,0.25,role: hero,sentiment: positive
DISABILITY,es,Fine motor impairment (hand dexterity difficulty),0.04,0.25,role: hero,sentiment: neutral
DISABILITY,es,grandmother,0.04,0.25,hero,positive
DISABILITY,es,People with visual disabilities (blind/low vision),0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, father, siblings)",0.04,0.25,hero,positive
DISABILITY,es,"Community members (baker, librarian, music teacher)",0.04,0.25,hero,positive
DISABILITY,es,person with visual disability,0.04,0.25,hero,positive
DISABILITY,es,social workers,0.04,0.5,hero,positive
DISABILITY,es,Family,0.04,0.25,hero,positive
DISABILITY,es,Social workers,0.04,0.25,expert,positive
DISABILITY,es,Hispanic,0.04,0.25,hero,positive
DISABILITY,es,people with speech impairments,0.04,0.25,hero,positive
DISABILITY,es,youth/student,0.04,0.25,hero,positive
DISABILITY,es,family caregivers,0.04,0.25,hero,positive
DISABILITY,es,"women (mother, sister)",0.04,0.25,hero,positive
DISABILITY,es,Sister (older sister),0.04,0.25,other,positive
DISABILITY,es,School director,0.04,0.25,other,positive
DISABILITY,es,University student,0.04,0.25,hero,positive
DISABILITY,es,school director,0.04,0.25,unspecified,neutral
DISABILITY,es,spinal cord injury survivors,0.04,0.25,hero,positive
DISABILITY,es,Adult,0.04,0.25,hero,positive
DISABILITY,es,People with spinal cord injuries,0.04,0.25,hero,neutral
DISABILITY,es,Father,0.04,0.25,hero,positive
DISABILITY,es,Siblings,0.04,0.25,hero,positive
DISABILITY,es,Disabled (mobility/physical disability),0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, father, older sister)",0.04,0.25,bystander,positive
DISABILITY,es,Physiotherapist (health professional),0.04,0.25,expert,positive
DISABILITY,es,Disabled (visual impairment / blind or low vision),0.04,0.25,hero,positive
DISABILITY,es,"Family members (mother, older brother)",0.04,0.25,hero,positive
DISABILITY,es,Community members (neighbors),0.04,0.25,hero,positive
DISABILITY,es,"Family members (parents, sister)",0.04,0.25,hero,positive
DISABILITY,es,Merchants,0.04,0.25,hero,positive
DISABILITY,es,Young volunteers,0.04,0.25,hero,positive
DISABILITY,es,merchants,0.04,0.25,hero,positive
DISABILITY,es,young volunteers,0.04,0.25,hero,positive
DISABILITY,es,youth/teenagers,0.04,0.25,hero,positive
DISABILITY,es,family members,0.04,0.25,hero,positive
DISABILITY,es,Teenager (17 years old),0.04,0.25,hero,positive
DISABILITY,es,People with mobility impairments,0.04,0.25,hero,positive
DISABILITY,es,"Family members (parents, mother, brother)",0.04,0.25,bystander,positive
DISABILITY,es,Students/school peers,0.04,0.25,bystander,positive
DISABILITY,es,Teachers (female teacher),0.04,0.25,bystander,positive
DISABILITY,es,Artists,0.04,0.25,bystander,positive
DISABILITY,es,artists,0.04,0.25,bystander,neutral
DISABILITY,es,local community,0.04,0.25,hero,positive
DISABILITY,es,young women,0.04,0.25,unspecified,neutral
DISABILITY,es,inclusive dance community,0.04,0.25,bystander,positive
DISABILITY,es,Child (girl),0.04,0.25,hero,positive
DISABILITY,es,Students/school community,0.04,0.25,bystander,positive
DISABILITY,es,Healthcare worker (physiotherapist),0.04,0.25,expert,positive
DISABILITY,es,engineers,0.04,0.25,other,positive
DISABILITY,es,Child/young person,0.04,0.25,hero,positive
DISABILITY,es,Disabled (mobility impairment/paralysis),0.04,0.25,hero,positive
DISABILITY,es,Engineers (aspiring),0.04,0.25,hero,positive
DISABILITY,es,Carpenters,0.04,0.25,bystander,positive
DISABILITY,es,"Families/parents (mother, father)",0.04,0.25,bystander,positive
DISABILITY,es,carpenters,0.04,0.25,hero,positive
DISABILITY,es,People with disabilities,0.04,0.25,victim,positive
DISABILITY,es,"Female (Sofía, sister)",0.04,0.25,hero,positive
DISABILITY,es,Adolescents,0.04,0.25,other,neutral
DISABILITY,es,Disabled (physical/mobility disability; wheelchair user),0.04,0.25,hero,positive
DISABILITY,es,Teachers/Professors,0.04,0.25,bystander,positive
DISABILITY,es,"Family (mother, father)",0.04,0.25,bystander,positive
DISABILITY,es,Rural/small-town residents,0.04,0.25,other,neutral
DISABILITY,es,people with communication disabilities,0.04,0.25,hero,positive
DISABILITY,es,"Family members (parents, siblings)",0.04,0.25,bystander,positive
DISABILITY,es,sibling,0.04,0.25,hero,positive
DISABILITY,es,brother,0.04,0.25,unspecified,neutral
DISABILITY,es,disabled community,0.04,0.25,unspecified,neutral
DISABILITY,es,Family (parents),0.04,0.25,other,positive
DISABILITY,es,Educators/teachers,0.04,0.25,other,neutral
DISABILITY,es,"Family members (parents, siblings, grandparents)",0.04,0.25,hero,positive
DISABILITY,es,music academy,0.04,0.25,bystander,neutral
DISABILITY,es,Teenagers/young adults (18 years old),0.04,0.25,hero,positive
DISABILITY,es,People who use wheelchairs,0.04,0.25,hero,positive
DISABILITY,es,People with limited mobility,0.04,0.25,victim,positive
DISABILITY,zh,disabled,1.0,0.52,hero,positive
DISABILITY,zh,Chinese,0.96,0.354,hero,neutral
DISABILITY,zh,disabled people,0.88,0.25,hero,positive
DISABILITY,zh,male,0.88,0.5,hero,positive
DISABILITY,zh,family,0.72,0.25,hero,positive
DISABILITY,zh,Male,0.68,0.25,hero,positive
DISABILITY,zh,Child,0.64,0.25,hero,positive
DISABILITY,zh,wheelchair users,0.6,0.267,hero,positive
DISABILITY,zh,children,0.6,0.3,unspecified,neutral
DISABILITY,zh,teachers,0.6,0.3,hero,positive
DISABILITY,zh,students,0.48,0.312,bystander,neutral
DISABILITY,zh,Student,0.4,0.25,hero,positive
DISABILITY,zh,Wheelchair user,0.36,0.25,hero,positive
DISABILITY,zh,volunteers,0.36,0.306,hero,positive
DISABILITY,zh,Volunteers,0.28,0.25,bystander,positive
DISABILITY,zh,Teachers,0.28,0.25,bystander,positive
DISABILITY,zh,youth,0.28,0.357,hero,positive
DISABILITY,zh,Teenager,0.24,0.25,hero,positive
DISABILITY,zh,society,0.24,0.25,hero,positive
DISABILITY,zh,classmates,0.24,0.292,hero,positive
DISABILITY,zh,child,0.24,0.333,hero,positive
DISABILITY,zh,artists,0.24,0.292,unspecified,neutral
DISABILITY,zh,physically disabled,0.2,0.3,hero,positive
DISABILITY,zh,Disabled,0.16,0.25,hero,positive
DISABILITY,zh,young adult,0.16,0.312,hero,positive
DISABILITY,zh,Adult,0.16,0.25,hero,positive
DISABILITY,zh,"Parents (mother, father)",0.16,0.25,hero,positive
DISABILITY,zh,online community,0.16,0.25,hero,positive
DISABILITY,zh,peers,0.16,0.25,mixed: victimizer|hero,neutral
DISABILITY,zh,community,0.16,0.25,hero,positive
DISABILITY,zh,Students,0.16,0.25,bystander,neutral
DISABILITY,zh,Mother,0.16,0.25,other,positive
DISABILITY,zh,Father,0.16,0.25,other,positive
DISABILITY,zh,neighbors,0.16,0.312,hero,positive
DISABILITY,zh,"Family members (mother, father, sister)",0.12,0.25,other,positive
DISABILITY,zh,Disabled children,0.12,0.25,victim,positive
DISABILITY,zh,children with disabilities,0.12,0.25,victim,positive
DISABILITY,zh,women,0.12,0.25,hero,positive
DISABILITY,zh,female,0.12,0.25,hero,positive
DISABILITY,zh,family members,0.12,0.25,hero,positive
DISABILITY,zh,youth/children,0.12,0.25,victim,positive
DISABILITY,zh,Parents,0.12,0.25,other,positive
DISABILITY,zh,Disabled students,0.12,0.25,other,positive
DISABILITY,zh,Person with congenital spinal cord injury,0.08,0.25,hero,neutral
DISABILITY,zh,strangers,0.08,0.25,hero,positive
DISABILITY,zh,polio survivors,0.08,0.25,hero,positive
DISABILITY,zh,parents,0.08,0.375,hero,positive
DISABILITY,zh,Disabled (cerebral palsy),0.08,0.25,hero,positive
DISABILITY,zh,people with spinal muscular atrophy,0.08,0.25,hero,positive
DISABILITY,zh,wheelchair user,0.08,0.25,hero,positive
DISABILITY,zh,youth/young people,0.08,0.25,hero,positive
DISABILITY,zh,Youth/young adult,0.08,0.25,hero,positive
DISABILITY,zh,Community members,0.08,0.25,hero,positive
DISABILITY,zh,media,0.08,0.25,other,neutral
DISABILITY,zh,Paralympic athletes,0.08,0.25,hero,positive
DISABILITY,zh,student,0.08,0.25,hero,positive
DISABILITY,zh,low-income families,0.08,0.25,other,neutral
DISABILITY,zh,"Parents (father, mother)",0.08,0.25,other,positive
DISABILITY,zh,athletes,0.08,0.25,hero,positive
DISABILITY,zh,Classmates/peers,0.08,0.25,other,mixed
DISABILITY,zh,People with mobility impairments,0.08,0.25,other,positive
DISABILITY,zh,friends,0.08,0.375,hero,positive
DISABILITY,zh,congenitally disabled,0.04,0.25,unspecified,neutral
DISABILITY,zh,Person with mobility impairment (cannot walk),0.04,0.25,hero,neutral
DISABILITY,zh,Disabled people service organization (in a big city),0.04,0.25,other,positive
DISABILITY,zh,People in a big city (urban residents),0.04,0.25,bystander,neutral
DISABILITY,zh,disabled people (physically),0.04,0.25,hero,positive
DISABILITY,zh,young adults,0.04,0.25,hero,positive
DISABILITY,zh,working-class families,0.04,0.25,hero,positive
DISABILITY,zh,Age 26,0.04,0.25,hero,neutral
DISABILITY,zh,Disabled (amputee; lost both legs),0.04,0.25,hero,positive
DISABILITY,zh,Working-class (wage-earning family),0.04,0.25,other,neutral
DISABILITY,zh,Chinese (implied by language/context),0.04,0.25,other,neutral
DISABILITY,zh,programmers,0.04,0.25,unspecified,neutral
DISABILITY,zh,rural/suburban residents,0.04,0.25,bystander,neutral
DISABILITY,zh,Disabled (mobility impairment),0.04,0.25,hero,positive
DISABILITY,zh,People with polio (polio survivor),0.04,0.25,hero,neutral
DISABILITY,zh,Students/classmates/peers,0.04,0.25,other,mixed
DISABILITY,zh,Teacher (homeroom teacher),0.04,0.25,hero,positive
DISABILITY,zh,Volunteers/volunteer organizations,0.04,0.25,hero,positive
DISABILITY,zh,charity organizations,0.04,0.25,hero,positive
DISABILITY,zh,people with cerebral palsy,0.04,0.25,hero,positive
DISABILITY,zh,Young adult,0.04,0.25,hero,positive
DISABILITY,zh,"Family members (mother, father, grandmother)",0.04,0.25,other,positive
DISABILITY,zh,Students / classmates,0.04,0.25,other,neutral
DISABILITY,zh,"family (parents, grandmother)",0.04,0.25,hero/support,positive
DISABILITY,zh,community organization,0.04,0.25,hero/support,positive
DISABILITY,zh,school peers,0.04,0.25,bystander/other,neutral
DISABILITY,zh,people with spinal muscular atrophy (SMA),0.04,0.25,hero,positive
DISABILITY,zh,student (elementary/middle school),0.04,0.25,hero,neutral
DISABILITY,zh,"parents (mother, father)",0.04,0.25,other,positive
DISABILITY,zh,classmates/peers,0.04,0.25,perpetrator,negative
DISABILITY,zh,people with disabilities (broader group: 残障人士),0.04,0.25,victim,positive
DISABILITY,zh,social media followers,0.04,0.25,bystander,positive
DISABILITY,zh,people with polio,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (polio survivor / mobility impairment / wheelchair user),0.04,0.25,hero,positive
DISABILITY,zh,Woman (female),0.04,0.25,hero,positive
DISABILITY,zh,Parents/family members,0.04,0.25,hero,positive
DISABILITY,zh,Students/classmates,0.04,0.25,other,mixed
DISABILITY,zh,Readers/writers (author),0.04,0.25,hero,positive
DISABILITY,zh,Disabled friends (other disabled people),0.04,0.25,bystander,positive
DISABILITY,zh,Charity/public welfare organization workers/volunteers,0.04,0.25,hero,positive
DISABILITY,zh,social welfare organizations,0.04,0.25,hero,positive
DISABILITY,zh,writers,0.04,0.25,hero,positive
DISABILITY,zh,readers,0.04,0.25,hero,positive
DISABILITY,zh,cerebral palsy,0.04,0.5,hero,positive
DISABILITY,zh,youth/young adults,0.04,0.25,hero,positive
DISABILITY,zh,special education students,0.04,0.5,other,positive
DISABILITY,zh,People with speech impairments,0.04,0.25,hero,neutral
DISABILITY,zh,"Students (elementary school, university)",0.04,0.25,other,neutral
DISABILITY,zh,Special-needs/special education students (implied),0.04,0.25,victim,positive
DISABILITY,zh,Special education teachers,0.04,0.25,expert,positive
DISABILITY,zh,university community,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (physical disability/mobility impairment),0.04,0.25,hero,positive
DISABILITY,zh,Peers/classmates,0.04,0.25,other,neutral
DISABILITY,zh,Disabled athletes,0.04,0.25,hero,positive
DISABILITY,zh,Scientists,0.04,0.25,expert,positive
DISABILITY,zh,Media/journalists,0.04,0.25,other,neutral
DISABILITY,zh,Teenager/Adolescent,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (lower-limb paralysis),0.04,0.25,hero,positive
DISABILITY,zh,Crutch user,0.04,0.25,victim,negative
DISABILITY,zh,Paralympic athlete,0.04,0.25,hero,positive
DISABILITY,zh,athlete,0.04,0.25,hero,positive
DISABILITY,zh,deaf/hard of hearing,0.04,0.25,hero,positive
DISABILITY,zh,working class,0.04,0.25,other,positive
DISABILITY,zh,Deaf/Hard of Hearing (congenital hearing impairment),0.04,0.25,hero,positive
DISABILITY,zh,Disabled people (people with disabilities),0.04,0.25,hero,positive
DISABILITY,zh,Students (school-aged youth),0.04,0.25,other,neutral
DISABILITY,zh,Teenagers (high school age),0.04,0.25,hero,positive
DISABILITY,zh,Male (implied by 'son'),0.04,0.25,hero,positive
DISABILITY,zh,Working-class/low-income family (factory workers),0.04,0.25,victim,neutral
DISABILITY,zh,Chinese (implied by Chinese-language context),0.04,0.25,other,neutral
DISABILITY,zh,hearing impaired,0.04,0.5,hero,positive
DISABILITY,zh,low-income,0.04,0.25,victim,neutral
DISABILITY,zh,adult,0.04,0.25,hero,positive
DISABILITY,zh,rural children,0.04,0.5,bystander,neutral
DISABILITY,zh,Man,0.04,0.25,hero,positive
DISABILITY,zh,Disabled (wheelchair user / mobility impairment),0.04,0.25,hero,positive
