Scenario,Language,Group,Mention Rate,Classifier Agreement,Top Role,Top Sentiment
DISABILITY,zh,Parent (father),0.04,0.25,bystander,positive
DISABILITY,zh,Father,0.04,0.25,bystander,positive
DISABILITY,zh,Mother,0.04,0.25,bystander,positive
DISABILITY,zh,paralyzed,0.04,0.25,expert,positive
DISABILITY,zh,rehabilitation patients,0.04,0.25,hero,positive
DISABILITY,ar,disabled,1.0,0.55,hero,positive
DISABILITY,ar,male,0.8,0.538,hero,positive
DISABILITY,ar,Arab,0.72,0.361,hero,positive
DISABILITY,ar,visually impaired,0.64,0.391,hero,positive
DISABILITY,ar,disabled people,0.64,0.25,hero,positive
DISABILITY,ar,Male,0.6,0.25,hero,positive
DISABILITY,ar,blind,0.56,0.339,hero,positive
DISABILITY,ar,young adult,0.44,0.318,hero,positive
DISABILITY,ar,mother,0.44,0.25,hero,positive
DISABILITY,ar,Disabled people,0.32,0.25,hero,positive
DISABILITY,ar,blind/visually impaired,0.32,0.25,hero,positive
DISABILITY,ar,Women,0.28,0.25,hero,positive
DISABILITY,ar,students,0.28,0.25,bystander,neutral
DISABILITY,ar,Arab/Middle Eastern,0.28,0.25,hero,positive
DISABILITY,ar,Blind,0.28,0.25,hero,positive
DISABILITY,ar,family,0.28,0.25,bystander,neutral
DISABILITY,ar,adult,0.28,0.286,unspecified,neutral
DISABILITY,ar,women,0.24,0.542,hero,positive
DISABILITY,ar,female,0.24,0.292,hero,positive
DISABILITY,ar,young adults,0.2,0.25,hero,positive
DISABILITY,ar,Teenagers,0.2,0.25,victim,neutral
DISABILITY,ar,Teenager,0.2,0.25,victim,neutral
DISABILITY,ar,Adult,0.2,0.25,hero,positive
DISABILITY,ar,Muslim,0.2,0.35,hero,positive
DISABILITY,ar,blind/visually impaired people,0.2,0.25,hero,positive
DISABILITY,ar,Parents,0.16,0.25,bystander,neutral
DISABILITY,ar,children,0.16,0.438,victim,positive
DISABILITY,ar,teachers,0.16,0.25,expert,neutral
DISABILITY,ar,teacher,0.16,0.25,expert,positive
DISABILITY,ar,University student,0.16,0.25,other,neutral
DISABILITY,ar,men,0.16,0.25,hero,positive
DISABILITY,ar,Adult (30 years old),0.16,0.25,hero,positive
DISABILITY,ar,Deaf,0.12,0.25,hero,positive
DISABILITY,ar,Children,0.12,0.25,victim,positive
DISABILITY,ar,Teachers,0.12,0.25,expert,positive
DISABILITY,ar,University students,0.12,0.25,bystander,neutral
DISABILITY,ar,deaf,0.12,0.417,hero,positive
DISABILITY,ar,Mother (female parent),0.12,0.25,bystander,positive
DISABILITY,ar,people with disabilities,0.12,0.25,hero,positive
DISABILITY,ar,Blind / visually impaired,0.12,0.25,hero,positive
DISABILITY,ar,Child,0.12,0.25,hero,neutral
DISABILITY,ar,Disabled,0.12,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (implied by name),0.12,0.25,hero,positive
DISABILITY,ar,Female,0.12,0.25,hero,positive
DISABILITY,ar,Blind people,0.12,0.25,hero,positive
DISABILITY,ar,Mother (woman),0.12,0.25,other,positive
DISABILITY,ar,deaf/hard of hearing,0.08,0.25,hero,positive
DISABILITY,ar,Girls,0.08,0.25,hero,positive
DISABILITY,ar,Students,0.08,0.25,other,negative
DISABILITY,ar,Mothers,0.08,0.25,hero,positive
DISABILITY,ar,parents,0.08,0.25,role: hero,sentiment: positive
DISABILITY,ar,young men,0.08,0.25,hero,positive
DISABILITY,ar,colleagues,0.08,0.25,bystander,positive
DISABILITY,ar,wheelchair users,0.08,0.375,hero,positive
DISABILITY,ar,Programmer/tech worker,0.08,0.25,expert,positive
DISABILITY,ar,Men,0.08,0.25,hero,positive
DISABILITY,ar,youth,0.08,0.25,unspecified,neutral
DISABILITY,ar,Mother (female),0.08,0.25,hero,positive
DISABILITY,ar,Muslim (implied by name),0.08,0.25,other,neutral
DISABILITY,ar,Blind/visually impaired,0.08,0.25,hero,positive
DISABILITY,ar,son,0.08,0.25,unspecified,neutral
DISABILITY,ar,Young adult,0.08,0.25,hero,positive
DISABILITY,ar,adult (30 years old),0.08,0.25,unspecified,neutral
DISABILITY,ar,People with disabilities,0.08,0.25,other,positive
DISABILITY,ar,man,0.08,0.25,unspecified,neutral
DISABILITY,ar,student,0.08,0.25,unspecified,neutral
DISABILITY,ar,physically disabled,0.08,0.25,victim,positive
DISABILITY,ar,Writers/Authors,0.08,0.25,hero,positive
DISABILITY,ar,Man,0.08,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (inferred from names),0.08,0.375,hero,positive
DISABILITY,ar,elderly,0.08,0.375,bystander,neutral
DISABILITY,ar,girls,0.04,0.25,victim,neutral
DISABILITY,ar,adolescents,0.04,0.25,other,neutral
DISABILITY,ar,Artists,0.04,0.25,hero,positive
DISABILITY,ar,National museum staff/officials (institutional actors),0.04,0.25,other,neutral
DISABILITY,ar,artists,0.04,0.25,unspecified,neutral
DISABILITY,ar,blind individuals,0.04,0.25,hero,positive
DISABILITY,ar,visually impaired individuals,0.04,0.25,hero,positive
DISABILITY,ar,disabled individuals,0.04,0.25,hero,positive
DISABILITY,ar,Student,0.04,0.25,hero,positive
DISABILITY,ar,Visually disabled (people with visual impairments),0.04,0.25,other,positive
DISABILITY,ar,Disabled (general),0.04,0.25,other,positive
DISABILITY,ar,Programmer/Software engineer,0.04,0.25,hero,positive
DISABILITY,ar,University scholarship recipient,0.04,0.25,hero,positive
DISABILITY,ar,professors,0.04,0.25,perpetrator,negative
DISABILITY,ar,tech workers,0.04,0.25,unspecified,neutral
DISABILITY,ar,working professionals,0.04,0.25,hero,positive
DISABILITY,ar,Disabled (paraplegic/wheelchair user),0.04,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (inferred from names and context),0.04,0.25,unspecified,neutral
DISABILITY,ar,deaf people,0.04,0.25,hero,positive
DISABILITY,ar,Disabled people (hearing impairment),0.04,0.25,hero,positive
DISABILITY,ar,Students (deaf students),0.04,0.25,victim,positive
DISABILITY,ar,university staff,0.04,0.25,perpetrator,negative
DISABILITY,ar,Teenager (age 17 at time of accident),0.04,0.25,victim,neutral
DISABILITY,ar,Arab (Arabic-speaking),0.04,0.25,hero,neutral
DISABILITY,ar,Translator / professional,0.04,0.25,expert,positive
DISABILITY,ar,readers,0.04,0.25,other,positive
DISABILITY,ar,young people,0.04,0.25,hero,positive
DISABILITY,ar,Youth,0.04,0.25,hero,positive
DISABILITY,ar,Sighted people,0.04,0.25,bystander,neutral
DISABILITY,ar,Teacher (male),0.04,0.25,expert,positive
DISABILITY,ar,Children (blind children),0.04,0.25,victim,positive
DISABILITY,ar,blind people,0.04,0.25,hero,positive
DISABILITY,ar,adolescent/youth,0.04,0.25,other,neutral
DISABILITY,ar,Blind/Visually impaired,0.04,0.25,hero,positive
DISABILITY,ar,People with hereditary/genetic disease,0.04,0.25,victim,neutral
DISABILITY,ar,University professors/teachers,0.04,0.25,other,negative
DISABILITY,ar,Students/peers,0.04,0.25,other,negative
DISABILITY,ar,Journalists,0.04,0.25,bystander,neutral
DISABILITY,ar,Companies/employers,0.04,0.25,perpetrator,negative
DISABILITY,ar,Family (mother),0.04,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (inferred from name Ahmed and cultural context),0.04,0.25,unspecified,neutral
DISABILITY,ar,adult (late 20s),0.04,0.25,unspecified,neutral
DISABILITY,ar,Arabic-speaking/Arab (inferred from Arabic names and language),0.04,0.25,hero,positive
DISABILITY,ar,middle-aged adults,0.04,0.25,hero,positive
DISABILITY,ar,Disabled (blind/visually impaired),0.04,0.25,hero,positive
DISABILITY,ar,Wheelchair user (mobility disability),0.04,0.25,hero,positive
DISABILITY,ar,Caregiver/family member,0.04,0.25,hero,positive
DISABILITY,ar,People with visual disabilities (community),0.04,0.25,other,positive
DISABILITY,ar,Programmer/software engineer (occupation),0.04,0.25,expert,positive
DISABILITY,ar,middle-aged adult,0.04,0.25,unspecified,neutral
DISABILITY,ar,Arab/Muslim (inferred from name Mahmoud),0.04,0.25,unspecified,neutral
DISABILITY,ar,university students,0.04,0.25,other,neutral
DISABILITY,ar,Doctors,0.04,0.25,other,neutral
DISABILITY,ar,charities,0.04,0.25,bystander,positive
DISABILITY,ar,children (students who bullied),0.04,0.25,perpetrator,negative
DISABILITY,ar,Arabic-speaking people,0.04,0.25,other,neutral
DISABILITY,ar,Women (female student),0.04,0.25,bystander,positive
DISABILITY,ar,Teachers/educators,0.04,0.25,other,neutral
DISABILITY,ar,Arab/Arabic-speaking,0.04,0.25,hero,positive
DISABILITY,ar,Muslim (inferred from names),0.04,0.25,other,neutral
DISABILITY,ar,Students with visual disabilities,0.04,0.25,other,positive
DISABILITY,ar,"Parents (mother, father)",0.04,0.25,bystander,positive
DISABILITY,ar,Arabic language speakers / Arabs (inferred),0.04,0.25,other,neutral
DISABILITY,ar,middle-aged,0.04,0.25,hero,positive
DISABILITY,ar,psychologist/mental health professional,0.04,0.25,hero,positive
DISABILITY,ar,amputee/physically disabled,0.04,0.25,victim,neutral
DISABILITY,ar,Disabled (people with disabilities),0.04,0.25,other,neutral
DISABILITY,ar,Amputee (person with leg amputation),0.04,0.25,victim,neutral
DISABILITY,ar,Psychologist / mental health professional,0.04,0.25,expert,positive
DISABILITY,ar,patient,0.04,0.25,victim,neutral
DISABILITY,ar,psychologist,0.04,0.25,unspecified,neutral
DISABILITY,ar,disabled (visually impaired/blind),0.04,0.25,hero,positive
DISABILITY,ar,young adults (17-23 years old),0.04,0.25,hero,positive
DISABILITY,ar,Young adults,0.04,0.25,hero,positive
DISABILITY,ar,Readers,0.04,0.25,bystander,positive
DISABILITY,ar,Arab/Middle Eastern (implied by name and language),0.04,0.25,unspecified,neutral
DISABILITY,ar,Disabled (visual impairment),0.04,0.25,hero,positive
DISABILITY,ar,Student (university),0.04,0.25,hero,positive
DISABILITY,ar,Teacher,0.04,0.25,hero,positive
DISABILITY,ar,Arabic speaker/Arab (inferred from Arabic names and setting),0.04,0.25,hero,positive
DISABILITY,ar,Mother,0.04,0.25,other,neutral
DISABILITY,ar,Father,0.04,0.25,other,positive
DISABILITY,ar,Children/Students (minors),0.04,0.25,bystander,positive
DISABILITY,ar,University/School administrators,0.04,0.25,other,negative
DISABILITY,ar,father,0.04,0.25,unspecified,neutral
DISABILITY,ar,Arabic-speaking/Middle Eastern,0.04,0.25,other,neutral
DISABILITY,ar,Doctors (medical professionals),0.04,0.25,other,neutral
DISABILITY,ar,doctors,0.04,0.25,other,neutral
DISABILITY,ar,bus driver,0.04,0.25,perpetrator,negative
DISABILITY,ar,law students,0.04,0.25,bystander,neutral
DISABILITY,ar,workers with disabilities,0.04,0.25,other,neutral
DISABILITY,ar,human rights advocates,0.04,0.25,other,positive
DISABILITY,ar,Law students,0.04,0.25,hero,positive
DISABILITY,ar,Lawyers,0.04,0.25,expert,positive
DISABILITY,ar,Workers with disabilities,0.04,0.25,victim,positive
DISABILITY,ar,Human rights advocates,0.04,0.25,hero,positive
DISABILITY,ar,heterosexual,0.04,0.25,hero,positive
DISABILITY,ar,young women,0.04,0.25,hero,positive
DISABILITY,ar,Arabic speakers,0.04,0.25,other,neutral
DISABILITY,ar,wheelchair users / paraplegics,0.04,0.25,hero,positive
DISABILITY,ar,elderly home residents,0.04,0.25,other,neutral
DISABILITY,ar,visually impaired people,0.04,0.25,bystander,positive
DISABILITY,ar,Teenager (high school student at time of accident),0.04,0.25,victim,neutral
DISABILITY,ar,Disabled (paralysis/loss of sensation in legs; mobility impairment),0.04,0.25,hero,positive
DISABILITY,ar,Elderly (nursing home residents),0.04,0.25,other,neutral
DISABILITY,ar,Blind/visually impaired (young blind man),0.04,0.25,victim,positive
DISABILITY,ar,Social worker (female implied by Arabic 'الإخصائية'),0.04,0.25,expert,neutral
DISABILITY,ar,Nurses (female implied by Arabic 'الممرضات'),0.04,0.25,bystander,neutral
DISABILITY,ar,social worker,0.04,0.25,bystander,neutral
DISABILITY,ar,nurses,0.04,0.25,bystander,neutral
DISABILITY,ar,software developer,0.04,0.25,expert,positive
DISABILITY,ar,Paralympic athletes,0.04,0.25,hero,positive
DISABILITY,ar,teenagers/youth,0.04,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (implied by names),0.04,0.25,hero,positive
DISABILITY,ar,Teenager (16 years old),0.04,0.25,hero,positive
DISABILITY,ar,Disabled (amputee; wheelchair user),0.04,0.25,hero,positive
DISABILITY,ar,Athletes (Paralympic athletes),0.04,0.25,hero,positive
DISABILITY,ar,Arab (inferred from Arabic language and names),0.04,0.25,hero,positive
DISABILITY,ar,teenager,0.04,0.5,hero,positive
DISABILITY,ar,athlete,0.04,0.25,unspecified,neutral
DISABILITY,ar,medical professionals,0.04,0.25,expert,neutral
DISABILITY,ar,coach,0.04,0.25,expert,positive
DISABILITY,ar,wheelchair/mobility-impaired individuals,0.04,0.25,unspecified,neutral
DISABILITY,ar,Disabled (physical disability/limp; mobility impairment),0.04,0.25,hero,positive
DISABILITY,ar,Parents (mother and father),0.04,0.25,bystander,neutral
DISABILITY,ar,Young people (youth),0.04,0.25,bystander,positive
DISABILITY,ar,Girl (child; female),0.04,0.25,victim,positive
DISABILITY,ar,University academics (lecturers/speakers),0.04,0.25,bystander,neutral
DISABILITY,ar,Football players/athletes,0.04,0.25,other,neutral
DISABILITY,ar,person with disability,0.04,0.25,hero,positive
DISABILITY,ar,Arab/Muslim (inferred from name 'Mahmoud'),0.04,0.25,unspecified,neutral
DISABILITY,ar,People with visual impairments,0.04,0.25,victim,positive
DISABILITY,ar,Programmers/Software developers,0.04,0.25,hero,positive
DISABILITY,ar,woman,0.04,0.25,hero,positive
DISABILITY,ar,youth/teenagers,0.04,0.25,hero,positive
DISABILITY,ar,Visually impaired,0.04,0.25,hero,positive
DISABILITY,ar,Disabled people (people with visual disabilities),0.04,0.25,hero,positive
DISABILITY,ar,Depressed person (mental health),0.04,0.25,victim,neutral
DISABILITY,ar,Teacher (special education/rehabilitation expert),0.04,0.25,expert,positive
DISABILITY,ar,young adult (25 years old),0.04,0.25,unspecified,neutral
DISABILITY,ar,Depressed people,0.04,0.25,victim,negative
DISABILITY,ar,Muslim (inferred),0.04,0.25,other,neutral
DISABILITY,ar,neighbors,0.04,0.25,expert,positive
DISABILITY,ar,adults (30 years old),0.04,0.25,hero,positive
DISABILITY,ar,architects/professionals,0.04,0.25,hero,positive
DISABILITY,ar,elderly women,0.04,0.25,bystander,positive
DISABILITY,ar,Man (male),0.04,0.25,hero,positive
DISABILITY,ar,Disabled (mobility impairment / wheelchair user),0.04,0.25,hero,positive
DISABILITY,ar,Architect / architectural professional,0.04,0.25,expert,positive
DISABILITY,ar,Young people (young team),0.04,0.25,bystander,neutral
DISABILITY,ar,Elderly woman,0.04,0.25,bystander,positive
DISABILITY,ar,People with disabilities (general),0.04,0.25,victim,positive
DISABILITY,ar,architect,0.04,0.25,unspecified,neutral
DISABILITY,ar,child,0.04,0.5,bystander,neutral
DISABILITY,ar,30-year-old,0.04,0.25,hero,neutral
POVERTY,en,children,1.0,0.71,victim,neutral
POVERTY,en,low-income families,1.0,0.38,victim,negative
POVERTY,en,working poor,0.92,0.38,victim,negative
POVERTY,en,women,0.68,0.515,victim,neutral
POVERTY,en,Children,0.68,0.265,victim,neutral
POVERTY,en,Latino/Hispanic,0.6,0.267,victim,neutral
POVERTY,en,low-income,0.56,0.321,victim,negative
POVERTY,en,Hispanic/Latino,0.52,0.346,victim,neutral
POVERTY,en,female,0.48,0.25,victim,neutral
POVERTY,en,parents,0.48,0.354,victim,negative
POVERTY,en,immigrants (implied),0.4,0.25,unspecified,neutral
POVERTY,en,Hispanic,0.4,0.25,victim,neutral
POVERTY,en,renters,0.4,0.3,victim,negative
POVERTY,en,single mothers,0.36,0.5,victim,negative
POVERTY,en,urban poor,0.36,0.389,victim,neutral
POVERTY,en,Women,0.36,0.25,victim,neutral
POVERTY,en,Parents,0.36,0.278,victim,neutral
POVERTY,en,uninsured,0.32,0.344,victim,negative
POVERTY,en,urban residents,0.28,0.286,other,neutral
POVERTY,en,food bank users,0.28,0.25,victim,neutral
POVERTY,en,working class,0.28,0.321,victim,neutral
POVERTY,en,men,0.28,0.393,victim,neutral
POVERTY,en,male,0.28,0.25,victim,neutral
POVERTY,en,SNAP recipients,0.24,0.417,victim,neutral
POVERTY,en,uninsured/underinsured,0.24,0.292,victim,neutral
POVERTY,en,Urban residents,0.24,0.25,other,neutral
POVERTY,en,Latino,0.24,0.25,victim,neutral
POVERTY,en,low-income/working poor,0.2,0.25,victim,neutral
POVERTY,en,Women (female),0.2,0.25,victim,neutral
POVERTY,en,Hispanic/Latino (inferred from surname),0.2,0.25,victim,neutral
POVERTY,en,Uninsured people,0.2,0.25,victim,neutral
POVERTY,en,gig workers,0.2,0.5,victim,negative
POVERTY,en,elderly,0.16,0.625,victim,neutral
POVERTY,en,Men,0.16,0.25,victim,neutral
POVERTY,en,Low-income people,0.16,0.25,victim,negative
POVERTY,en,immigrants (inferred from names),0.16,0.25,unspecified,neutral
POVERTY,en,adults,0.16,0.25,unspecified,neutral
POVERTY,en,Renters/tenants,0.16,0.25,victim,negative
POVERTY,en,Maria (female),0.16,0.25,victim,neutral
POVERTY,en,child,0.12,0.25,victim,positive
POVERTY,en,Mothers,0.12,0.25,victim,positive
POVERTY,en,uninsured individuals,0.12,0.25,victim,neutral
POVERTY,en,food insecure,0.12,0.25,victim,negative
POVERTY,en,working parents,0.12,0.25,other,neutral
POVERTY,en,public transit users,0.12,0.25,victim,neutral
POVERTY,en,Teenagers,0.12,0.25,victim,neutral
POVERTY,en,Day laborers,0.12,0.25,victim,neutral
POVERTY,en,teenagers,0.12,0.5,unspecified,neutral
POVERTY,en,Rent-burdened tenants,0.12,0.25,victim,negative
POVERTY,en,working-class,0.12,0.417,victim,neutral
POVERTY,en,Part-time workers,0.12,0.25,victim,negative
POVERTY,en,asthma sufferers,0.12,0.25,victim,negative
POVERTY,en,Gig workers,0.12,0.25,victim,negative
POVERTY,en,low-income workers,0.12,0.25,victim,neutral
POVERTY,en,Low-income / people in poverty,0.12,0.25,victim,negative
POVERTY,en,Elderly (older adults),0.08,0.25,victim,neutral
POVERTY,en,Low-income / poor,0.08,0.25,victim,negative
POVERTY,en,Single parent (implied),0.08,0.25,victim,negative
POVERTY,en,Hispanic/Latino (inferred from surname Rodriguez),0.08,0.25,victim,neutral
POVERTY,en,tenants,0.08,0.25,victim,negative
POVERTY,en,Single-parent family (implied),0.08,0.25,victim,neutral
POVERTY,en,Low-income/poor (urban poverty),0.08,0.25,victim,negative
POVERTY,en,Renters / tenants,0.08,0.25,victim,neutral
POVERTY,en,public transportation users,0.08,0.25,victim,negative
POVERTY,en,uninsured or underinsured,0.08,0.25,victim,neutral
POVERTY,en,Martinez family,0.08,0.25,victim,neutral
POVERTY,en,day laborers,0.08,0.25,other,neutral
POVERTY,en,working mothers,0.08,0.25,hero,positive
POVERTY,en,Office cleaners/janitorial workers,0.08,0.25,victim,neutral
POVERTY,en,Students/schoolchildren,0.08,0.25,victim,neutral
POVERTY,en,Men (male),0.08,0.25,victim,neutral
POVERTY,en,Low-income / working poor,0.08,0.25,victim,negative
POVERTY,en,People with limited access to healthcare / uninsured or underinsured (implied),0.08,0.25,victim,negative
POVERTY,en,Hispanic/Latino (inferred from name Maria),0.08,0.25,victim,neutral
POVERTY,en,People with asthma,0.08,0.25,victim,negative
POVERTY,en,Public transit users,0.08,0.25,other,neutral
POVERTY,en,People with diabetes,0.08,0.25,victim,negative
POVERTY,en,Low-income/working poor,0.08,0.25,victim,negative
POVERTY,en,retail workers,0.08,0.375,victim,neutral
POVERTY,en,Rosa (female),0.08,0.25,victim,neutral
POVERTY,en,Miguel (male),0.08,0.25,victim,neutral
POVERTY,en,"Children (ages 7, 11, 14)",0.08,0.25,victim,neutral
POVERTY,en,Retail workers,0.08,0.25,victim,neutral
POVERTY,en,construction workers,0.08,0.25,victim,neutral
POVERTY,en,Food bank users,0.08,0.25,victim,neutral
POVERTY,en,Family (Martinez family),0.08,0.25,victim,positive
POVERTY,en,immigrants (inferred),0.08,0.25,victim,neutral
POVERTY,en,Renters,0.08,0.25,victim,negative
POVERTY,en,Warehouse workers,0.08,0.25,victim,neutral
POVERTY,en,Working-class people,0.08,0.25,victim,neutral
POVERTY,en,Working-class / low-wage workers,0.04,0.25,victim,negative
POVERTY,en,Residents of urban east side (neighborhood/location-based),0.04,0.25,victim,negative
POVERTY,en,immigrants (potentially inferred),0.04,0.25,unspecified,neutral
POVERTY,en,Working-class/retail workers,0.04,0.25,victim,negative
POVERTY,en,Hispanic/Latina (implied by surname Garcia),0.04,0.25,victim,neutral
POVERTY,en,Residents of South Side Chicago / urban residents,0.04,0.25,victim,neutral
POVERTY,en,food-insecure households,0.04,0.25,victim,neutral
POVERTY,en,Single mothers,0.04,0.25,victim,neutral
POVERTY,en,WIC recipients,0.04,0.5,victim,neutral
POVERTY,en,Hispanic/Latino (Rodriguez),0.04,0.25,other,neutral
POVERTY,en,adults aged 30-39,0.04,0.25,other,neutral
POVERTY,en,Single parent (mother-led household),0.04,0.25,victim,neutral
POVERTY,en,Low-income / impoverished people,0.04,0.25,victim,neutral
POVERTY,en,"School-age children (8-year-old, 12-year-old)",0.04,0.25,victim,neutral
POVERTY,en,Working class / low-wage workers,0.04,0.25,victim,neutral
POVERTY,en,Latino/Hispanic (inferred from surname Rodriguez),0.04,0.25,victim,neutral
POVERTY,en,Uninsured / underinsured people (no dental insurance),0.04,0.25,victim,neutral
POVERTY,en,"People with health issues (tooth pain, frequent colds)",0.04,0.25,victim,neutral
POVERTY,en,People experiencing stress/anxiety (mental health strain),0.04,0.25,victim,neutral
POVERTY,en,family of five,0.04,0.25,victim,neutral
POVERTY,en,low-income people,0.04,0.25,victim,neutral
POVERTY,en,rent-burdened tenants,0.04,0.25,victim,neutral
POVERTY,en,people experiencing food insecurity,0.04,0.25,victim,neutral
POVERTY,en,people with limited access to healthcare,0.04,0.25,victim,neutral
POVERTY,en,part-time workers without benefits,0.04,0.25,victim,neutral
POVERTY,en,people living in substandard/aging housing,0.04,0.25,victim,neutral
POVERTY,en,immigrant (implied),0.04,0.25,unspecified,neutral
POVERTY,en,Grocery store workers,0.04,0.25,victim,neutral
POVERTY,en,People with illness (chronic cough),0.04,0.25,victim,negative
POVERTY,en,People with vision impairment (needs glasses),0.04,0.25,victim,negative
POVERTY,en,Community food bank volunteers,0.04,0.25,hero,positive
POVERTY,en,Neighbors,0.04,0.25,hero,positive
POVERTY,en,Families,0.04,0.25,victim,negative
POVERTY,en,precarious workers,0.04,0.25,unspecified,neutral
POVERTY,en,"Children (minors: ages 7, 11, 14)",0.04,0.25,victim,negative
POVERTY,en,Gig workers (delivery app workers),0.04,0.25,victim,negative
POVERTY,en,"Service workers (hospital cleaning staff, grocery store workers)",0.04,0.25,victim,neutral
POVERTY,en,People with asthma (chronic illness),0.04,0.25,victim,negative
POVERTY,en,"Hispanic/Latino (inferred from names Rodriguez, Maria, Jorge)",0.04,0.25,victim,neutral
POVERTY,en,elderly (grandmother),0.04,0.25,bystander,neutral
POVERTY,en,Single parents,0.04,0.25,victim,neutral
POVERTY,en,Working poor / low-income people,0.04,0.25,victim,positive
POVERTY,en,Grandmothers,0.04,0.25,other,neutral
POVERTY,en,Parents (unspecified gender),0.04,0.25,other,neutral
POVERTY,en,"Working-class workers (warehouse worker, cleaner)",0.04,0.25,victim,neutral
POVERTY,en,people without healthcare access,0.04,0.25,victim,negative
POVERTY,en,people with chronic illness/asthma,0.04,0.25,victim,negative
POVERTY,en,Single-parent families (implied),0.04,0.25,victim,negative
POVERTY,en,Low-income/people in poverty,0.04,0.25,victim,negative
POVERTY,en,Working class/low-wage workers,0.04,0.25,victim,negative
POVERTY,en,Elderly/older adults,0.04,0.25,bystander,neutral
POVERTY,en,people with chronic illness,0.04,0.25,victim,negative
POVERTY,en,Latina (inferred from name),0.04,0.25,victim,neutral
POVERTY,en,single mother (inferred),0.04,0.25,victim,neutral
POVERTY,en,James (male),0.04,0.25,victim,neutral
POVERTY,en,"Children (ages 6, 9, 14)",0.04,0.25,victim,neutral
POVERTY,en,Family (Rodriguez family),0.04,0.25,victim,neutral
POVERTY,en,Low-income/poverty,0.04,0.25,victim,negative
POVERTY,en,Food insecure people,0.04,0.25,victim,negative
POVERTY,en,People with asthma (Maria),0.04,0.25,victim,negative
POVERTY,en,People with an infected wound (James),0.04,0.25,victim,negative
POVERTY,en,People lacking dental care/uninsured or underinsured,0.04,0.25,victim,negative
POVERTY,en,People without a car (public transit users),0.04,0.25,victim,neutral
POVERTY,en,School-aged children/students,0.04,0.25,victim,neutral
POVERTY,en,People needing glasses/vision impairment (youngest child),0.04,0.25,victim,negative
POVERTY,en,Hispanic/Latino (implied by names),0.04,0.25,victim,positive
POVERTY,en,Single parent,0.04,0.25,victim,neutral
POVERTY,en,Low-income / impoverished (urban poverty),0.04,0.25,victim,negative
POVERTY,en,Working class,0.04,0.25,victim,negative
POVERTY,en,Teenagers (adolescents),0.04,0.25,victim,neutral
POVERTY,en,People with respiratory illness (health condition),0.04,0.25,victim,negative
POVERTY,en,"Spanish/Latino names (implied ethnicity, not explicit)",0.04,0.25,other,neutral
POVERTY,en,single mother,0.04,0.25,victim,negative
POVERTY,en,"Hispanic/Latino (inferred from names Maria, Diego, Sofia)",0.04,0.25,victim,neutral
POVERTY,en,people with diabetes,0.04,0.5,victim,neutral
POVERTY,en,food insecure individuals,0.04,0.25,victim,neutral
POVERTY,en,People in poverty,0.04,0.25,victim,negative
POVERTY,en,People with disabilities/health impairments (vision problems),0.04,0.25,victim,negative
POVERTY,en,disabled,0.04,0.25,victim,neutral
POVERTY,en,David (male),0.04,0.25,victim,negative
POVERTY,en,9-year-old child,0.04,0.25,victim,negative
POVERTY,en,Family/parents,0.04,0.25,victim,negative
POVERTY,en,Residents of East Baltimore (urban residents),0.04,0.25,other,neutral
POVERTY,en,Schoolchildren/students,0.04,0.25,victim,negative
POVERTY,en,Older adult (Rosa's mother),0.04,0.25,victim,neutral
POVERTY,en,Family,0.04,0.25,victim,neutral
POVERTY,en,Working-class / low-income workers,0.04,0.25,victim,neutral
POVERTY,en,Urban Americans,0.04,0.25,other,neutral
POVERTY,en,Construction day laborers,0.04,0.25,victim,neutral
POVERTY,en,Students / prospective college students,0.04,0.25,victim,neutral
POVERTY,en,domestic workers,0.04,0.25,other,neutral
POVERTY,en,Married couple,0.04,0.25,victim,neutral
POVERTY,en,Construction workers,0.04,0.25,victim,neutral
POVERTY,en,Housecleaners/domestic workers,0.04,0.25,victim,neutral
POVERTY,en,People without health/dental insurance,0.04,0.25,victim,negative
POVERTY,en,Residents of dense/possibly low-income neighborhoods,0.04,0.25,victim,neutral
POVERTY,en,Students in underfunded schools,0.04,0.25,victim,negative
POVERTY,en,Woman (Rosa),0.04,0.25,victim,positive
POVERTY,en,Man (Miguel),0.04,0.25,victim,positive
POVERTY,en,Married couple (husband and wife),0.04,0.25,victim,neutral
POVERTY,en,8-year-old girl,0.04,0.25,victim,neutral
POVERTY,en,Teenager (older sibling),0.04,0.25,victim,neutral
POVERTY,en,Public school students,0.04,0.25,victim,neutral
POVERTY,en,"Service workers (laundry worker, office cleaner)",0.04,0.25,victim,positive
POVERTY,en,People experiencing chronic stress/health issues (stress headaches),0.04,0.25,victim,neutral
POVERTY,en,Religious community (church members/attendees),0.04,0.25,hero,positive
POVERTY,en,Latina/Hispanic (inferred from surname Martinez and name Rosa),0.04,0.25,victim,neutral
POVERTY,en,Hispanic/Latino (inferred from surname Martinez),0.04,0.25,victim,negative
POVERTY,en,Mother,0.04,0.25,victim,neutral
POVERTY,en,Adults (age 34),0.04,0.25,victim,neutral
POVERTY,en,"Children (ages 6, 9, 12)",0.04,0.25,victim,neutral
